0.311,0.63872
0.312,0.64367
0.313,0.64862
0.314,0.65357
0.315,0.65852
0.316,0.66389
0.317,0.66926
0.318,0.67463
0.319,0.68
0.32,0.68537
0.321,0.6912
0.322,0.69702
0.323,0.70285
0.324,0.70868
0.325,0.7145
0.326,0.72084
0.327,0.72718
0.328,0.73352
0.329,0.73986
0.33,0.7462
0.331,0.75311
0.332,0.76001
0.333,0.76692
0.334,0.77382
0.335,0.78073
0.336,0.78825
0.337,0.79578
0.338,0.8033
0.339,0.81083
0.34,0.81835
0.341,0.82612
0.342,0.83389
0.343,0.84167
0.344,0.84944
0.345,0.85721
0.346,0.86597
0.347,0.87472
0.348,0.88348
0.349,0.89224
0.35,0.90099
0.351,0.91057
0.352,0.92015
0.353,0.92973
0.354,0.93931
0.355,0.94889
0.356,0.9596
0.357,0.97031
0.358,0.98103
0.359,0.99174
0.36,1.0025
0.361,1.0139
0.362,1.0254
0.363,1.0368
0.364,1.0483
0.365,1.0597
0.366,1.0721
0.367,1.0844
0.368,1.0967
0.369,1.109
0.37,1.1213
0.371,1.1355
0.372,1.1496
0.373,1.1638
0.374,1.178
0.375,1.1921
0.376,1.2076
0.377,1.223
0.378,1.2384
0.379,1.2538
0.38,1.2693
0.381,1.2854
0.382,1.3015
0.383,1.3177
0.384,1.3338
0.385,1.3499
0.386,1.3658
0.387,1.3818
0.388,1.3977
0.389,1.4136
0.39,1.4296
0.391,1.4454
0.392,1.4612
0.393,1.477
0.394,1.4928
0.395,1.5086
0.396,1.5254
0.397,1.5421
0.398,1.5588
0.399,1.5755
0.4,1.5922
0.401,1.6097
0.402,1.6273
0.403,1.6448
0.404,1.6623
0.405,1.6798
0.406,1.6983
0.407,1.7168
0.408,1.7352
0.409,1.7537
0.41,1.7721
0.411,1.7914
0.412,1.8107
0.413,1.83
0.414,1.8492
0.415,1.8685
0.416,1.8886
0.417,1.9088
0.418,1.9289
0.419,1.949
0.42,1.9692
0.421,1.99
0.422,2.0109
0.423,2.0317
0.424,2.0526
0.425,2.0735
0.426,2.0945
0.427,2.1156
0.428,2.1367
0.429,2.1578
0.43,2.1789
0.431,2.2
0.432,2.221
0.433,2.2421
0.434,2.2632
0.435,2.2843
0.436,2.3052
0.437,2.3262
0.438,2.3471
0.439,2.3681
0.44,2.3891
0.441,2.4098
0.442,2.4305
0.443,2.4512
0.444,2.472
0.445,2.4927
0.446,2.5131
0.447,2.5335
0.448,2.554
0.449,2.5744
0.45,2.5948
0.451,2.6149
0.452,2.6349
0.453,2.655
0.454,2.675
0.455,2.6951
0.456,2.7178
0.457,2.7404
0.458,2.7631
0.459,2.7858
0.46,2.8084
0.461,2.8306
0.462,2.8527
0.463,2.8749
0.464,2.897
0.465,2.9192
0.466,2.9408
0.467,2.9624
0.468,2.984
0.469,3.0056
0.47,3.0273
0.471,3.0454
0.472,3.0635
0.473,3.0816
0.474,3.0997
0.475,3.1178
0.476,3.1356
0.477,3.1533
0.478,3.171
0.479,3.1888
0.48,3.2065
0.481,3.2239
0.482,3.2413
0.483,3.2587
0.484,3.2761
0.485,3.2935
0.486,3.3106
0.487,3.3277
0.488,3.3447
0.489,3.3618
0.49,3.3789
0.491,3.3957
0.492,3.4124
0.493,3.4292
0.494,3.446
0.495,3.4628
0.496,3.4793
0.497,3.4958
0.498,3.5123
0.499,3.5288
0.5,3.5453
0.501,3.5615
0.502,3.5778
0.503,3.594
0.504,3.6102
0.505,3.6265
0.506,3.6425
0.507,3.6585
0.508,3.6745
0.509,3.6905
0.51,3.7065
0.511,3.7223
0.512,3.738
0.513,3.7538
0.514,3.7696
0.515,3.7854
0.516,3.8009
0.517,3.8165
0.518,3.8321
0.519,3.8476
0.52,3.8632
0.521,3.8786
0.522,3.894
0.523,3.9094
0.524,3.9248
0.525,3.9401
0.526,3.9553
0.527,3.9705
0.528,3.9857
0.529,4.0009
0.53,4.0161
0.531,4.0312
0.532,4.0462
0.533,4.0613
0.534,4.0763
0.535,4.0914
0.536,4.1062
0.537,4.1211
0.538,4.136
0.539,4.1509
0.54,4.1658
0.541,4.1805
0.542,4.1953
0.543,4.21
0.544,4.2247
0.545,4.2395
0.546,4.2541
0.547,4.2687
0.548,4.2833
0.549,4.2979
0.55,4.3125
0.551,4.327
0.552,4.3414
0.553,4.3559
0.554,4.3704
0.555,4.3848
0.556,4.3992
0.557,4.4135
0.558,4.4279
0.559,4.4422
0.56,4.4565
0.561,4.4707
0.562,4.485
0.563,4.4992
0.564,4.5134
0.565,4.5276
0.566,4.5417
0.567,4.5558
0.568,4.5699
0.569,4.584
0.57,4.5981
0.571,4.6121
0.572,4.6261
0.573,4.6401
0.574,4.654
0.575,4.668
0.576,4.6819
0.577,4.6958
0.578,4.7096
0.579,4.7235
0.58,4.7374
0.581,4.7511
0.582,4.7649
0.583,4.7786
0.584,4.7924
0.585,4.8062
0.586,4.8198
0.587,4.8334
0.588,4.8471
0.589,4.8607
0.59,4.8744
0.591,4.8879
0.592,4.9015
0.593,4.915
0.594,4.9285
0.595,4.9421
0.596,4.9555
0.597,4.9689
0.598,4.9824
0.599,4.9958
0.6,5.0092
0.601,5.0226
0.602,5.0359
0.603,5.0492
0.604,5.0626
0.605,5.0759
0.606,5.0891
0.607,5.1023
0.608,5.1156
0.609,5.1288
0.61,5.142
0.611,5.1551
0.612,5.1683
0.613,5.1814
0.614,5.1945
0.615,5.2076
0.616,5.2207
0.617,5.2337
0.618,5.2467
0.619,5.2597
0.62,5.2728
0.621,5.2857
0.622,5.2986
0.623,5.3115
0.624,5.3245
0.625,5.3374
0.626,5.3502
0.627,5.3631
0.628,5.3759
0.629,5.3887
0.63,5.4016
0.631,5.4143
0.632,5.427
0.633,5.4398
0.634,5.4525
0.635,5.4652
0.636,5.4779
0.637,5.4905
0.638,5.5032
0.639,5.5158
0.64,5.5284
0.641,5.541
0.642,5.5535
0.643,5.5661
0.644,5.5786
0.645,5.5912
0.646,5.6036
0.647,5.6161
0.648,5.6285
0.649,5.641
0.65,5.6534
0.651,5.6658
0.652,5.6782
0.653,5.6905
0.654,5.7029
0.655,5.7152
0.656,5.7275
0.657,5.7398
0.658,5.7521
0.659,5.7644
0.66,5.7766
0.661,5.7888
0.662,5.801
0.663,5.8132
0.664,5.8254
0.665,5.8376
0.666,5.8497
0.667,5.8618
0.668,5.8739
0.669,5.886
0.67,5.8981
0.671,5.9101
0.672,5.9221
0.673,5.9342
0.674,5.9462
0.675,5.9582
0.676,5.9701
0.677,5.9821
0.678,5.994
0.679,6.0059
0.68,6.0179
0.681,6.0297
0.682,6.0416
0.683,6.0534
0.684,6.0653
0.685,6.0771
0.686,6.0889
0.687,6.1007
0.688,6.1124
0.689,6.1242
0.69,6.136
0.691,6.1477
0.692,6.1594
0.693,6.171
0.694,6.1827
0.695,6.1944
0.696,6.206
0.697,6.2176
0.698,6.2292
0.699,6.2408
0.7,6.2524
0.701,6.264
0.702,6.2755
0.703,6.287
0.704,6.2986
0.705,6.3101
0.706,6.3215
0.707,6.333
0.708,6.3444
0.709,6.3559
0.71,6.3674
0.711,6.3787
0.712,6.3901
0.713,6.4015
0.714,6.4128
0.715,6.4242
0.716,6.4355
0.717,6.4468
0.718,6.4581
0.719,6.4694
0.72,6.4807
0.721,6.4919
0.722,6.5032
0.723,6.5144
0.724,6.5256
0.725,6.5368
0.726,6.548
0.727,6.5591
0.728,6.5703
0.729,6.5814
0.73,6.5926
0.731,6.6036
0.732,6.6147
0.733,6.6258
0.734,6.6369
0.735,6.648
0.736,6.659
0.737,6.67
0.738,6.681
0.739,6.692
0.74,6.703
0.741,6.7139
0.742,6.7249
0.743,6.7358
0.744,6.7467
0.745,6.7577
0.746,6.7685
0.747,6.7794
0.748,6.7903
0.749,6.8011
0.75,6.812
0.751,6.8228
0.752,6.8336
0.753,6.8444
0.754,6.8552
0.755,6.866
0.756,6.8767
0.757,6.8874
0.758,6.8981
0.759,6.9089
0.76,6.9196
0.761,6.9303
0.762,6.9409
0.763,6.9516
0.764,6.9622
0.765,6.9729
0.766,6.9835
0.767,6.9941
0.768,7.0047
0.769,7.0153
0.77,7.0258
0.771,7.0364
0.772,7.0469
0.773,7.0574
0.774,7.0679
0.775,7.0785
0.776,7.0889
0.777,7.0994
0.778,7.1099
0.779,7.1203
0.78,7.1308
0.781,7.1412
0.782,7.1516
0.783,7.162
0.784,7.1724
0.785,7.1828
0.786,7.1931
0.787,7.2034
0.788,7.2138
0.789,7.2241
0.79,7.2344
0.791,7.2447
0.792,7.2549
0.793,7.2652
0.794,7.2755
0.795,7.2857
0.796,7.2959
0.797,7.3061
0.798,7.3164
0.799,7.3266
0.8,7.3368
0.801,7.3469
0.802,7.357
0.803,7.3672
0.804,7.3773
0.805,7.3875
0.806,7.3975
0.807,7.4076
0.808,7.4177
0.809,7.4278
0.81,7.4379
0.811,7.4479
0.812,7.4579
0.813,7.4679
0.814,7.4779
0.815,7.488
0.816,7.4979
0.817,7.5079
0.818,7.5178
0.819,7.5278
0.82,7.5378
0.821,7.5477
0.822,7.5576
0.823,7.5675
0.824,7.5774
0.825,7.5873
0.826,7.5971
0.827,7.607
0.828,7.6168
0.829,7.6267
0.83,7.6365
0.831,7.6463
0.832,7.6561
0.833,7.6659
0.834,7.6757
0.835,7.6854
0.836,7.6952
0.837,7.7049
0.838,7.7146
0.839,7.7243
0.84,7.7341
0.841,7.7437
0.842,7.7534
0.843,7.7631
0.844,7.7728
0.845,7.7824
0.846,7.792
0.847,7.8017
0.848,7.8113
0.849,7.8209
0.85,7.8305
0.851,7.84
0.852,7.8496
0.853,7.8592
0.854,7.8687
0.855,7.8783
0.856,7.8878
0.857,7.8973
0.858,7.9068
0.859,7.9163
0.86,7.9258
0.861,7.9352
0.862,7.9446
0.863,7.9541
0.864,7.9635
0.865,7.973
0.866,7.9824
0.867,7.9918
0.868,8.0012
0.869,8.0105
0.87,8.0199
0.871,8.0293
0.872,8.0386
0.873,8.048
0.874,8.0573
0.875,8.0666
0.876,8.0759
0.877,8.0852
0.878,8.0945
0.879,8.1038
0.88,8.1131
0.881,8.1223
0.882,8.1316
0.883,8.1408
0.884,8.15
0.885,8.1593
0.886,8.1684
0.887,8.1776
0.888,8.1868
0.889,8.196
0.89,8.2052
0.891,8.2143
0.892,8.2234
0.893,8.2325
0.894,8.2417
0.895,8.2508
0.896,8.2599
0.897,8.269
0.898,8.278
0.899,8.2871
0.9,8.2962
0.901,8.3052
0.902,8.3142
0.903,8.3233
0.904,8.3323
0.905,8.3413
0.906,8.3503
0.907,8.3593
0.908,8.3683
0.909,8.3772
0.91,8.3862
0.911,8.3951
0.912,8.4041
0.913,8.413
0.914,8.4219
0.915,8.4309
0.916,8.4397
0.917,8.4486
0.918,8.4575
0.919,8.4664
0.92,8.4752
0.921,8.4841
0.922,8.4929
0.923,8.5017
0.924,8.5106
0.925,8.5194
0.926,8.5282
0.927,8.537
0.928,8.5457
0.929,8.5545
0.93,8.5633
0.931,8.572
0.932,8.5808
0.933,8.5895
0.934,8.5982
0.935,8.607
0.936,8.6156
0.937,8.6243
0.938,8.633
0.939,8.6417
0.94,8.6504
0.941,8.659
0.942,8.6676
0.943,8.6763
0.944,8.6849
0.945,8.6936
0.946,8.7021
0.947,8.7107
0.948,8.7193
0.949,8.7279
0.95,8.7365
0.951,8.7451
0.952,8.7536
0.953,8.7621
0.954,8.7707
0.955,8.7792
0.956,8.7877
0.957,8.7962
0.958,8.8047
0.959,8.8132
0.96,8.8217
0.961,8.8302
0.962,8.8386
0.963,8.8471
0.964,8.8555
0.965,8.864
0.966,8.8724
0.967,8.8808
0.968,8.8892
0.969,8.8976
0.97,8.906
0.971,8.9144
0.972,8.9227
0.973,8.9311
0.974,8.9395
0.975,8.9478
0.976,8.9561
0.977,8.9645
0.978,8.9728
0.979,8.9811
0.98,8.9894
0.981,8.9977
0.982,9.006
0.983,9.0142
0.984,9.0225
0.985,9.0308
0.986,9.039
0.987,9.0473
0.988,9.0555
0.989,9.0637
0.99,9.072
0.991,9.0801
0.992,9.0883
0.993,9.0965
0.994,9.1047
0.995,9.1129
0.996,9.121
0.997,9.1292
0.998,9.1374
0.999,9.1455
1,9.1537
