0.255,5.5049
0.256,5.4763
0.257,5.4477
0.258,5.4191
0.259,5.3905
0.26,5.3619
0.261,5.3329
0.262,5.304
0.263,5.2751
0.264,5.2462
0.265,5.2172
0.266,5.188
0.267,5.1587
0.268,5.1295
0.269,5.1002
0.27,5.0709
0.271,5.0413
0.272,5.0118
0.273,4.9822
0.274,4.9526
0.275,4.923
0.276,4.8931
0.277,4.8631
0.278,4.8332
0.279,4.8033
0.28,4.7734
0.281,4.7431
0.282,4.7128
0.283,4.6826
0.284,4.6523
0.285,4.622
0.286,4.5914
0.287,4.5609
0.288,4.5303
0.289,4.4997
0.29,4.4691
0.291,4.4382
0.292,4.4072
0.293,4.3763
0.294,4.3454
0.295,4.3145
0.296,4.2832
0.297,4.252
0.298,4.2208
0.299,4.1896
0.3,4.1583
0.301,4.1268
0.302,4.0953
0.303,4.0637
0.304,4.0322
0.305,4.0007
0.306,3.9688
0.307,3.937
0.308,3.9052
0.309,3.8734
0.31,3.8415
0.311,3.8095
0.312,3.7774
0.313,3.7453
0.314,3.7132
0.315,3.6811
0.316,3.6488
0.317,3.6164
0.318,3.5841
0.319,3.5518
0.32,3.5195
0.321,3.4869
0.322,3.4544
0.323,3.4218
0.324,3.3893
0.325,3.3567
0.326,3.324
0.327,3.2913
0.328,3.2586
0.329,3.2259
0.33,3.1932
0.331,3.1604
0.332,3.1275
0.333,3.0947
0.334,3.0619
0.335,3.029
0.336,2.9962
0.337,2.9633
0.338,2.9304
0.339,2.8975
0.34,2.8646
0.341,2.8313
0.342,2.7981
0.343,2.7648
0.344,2.7316
0.345,2.6983
0.346,2.6653
0.347,2.6324
0.348,2.5994
0.349,2.5664
0.35,2.5335
0.351,2.5007
0.352,2.468
0.353,2.4352
0.354,2.4025
0.355,2.3698
0.356,2.3376
0.357,2.3054
0.358,2.2732
0.359,2.241
0.36,2.2088
0.361,2.177
0.362,2.1451
0.363,2.1133
0.364,2.0814
0.365,2.0496
0.366,2.0183
0.367,1.9871
0.368,1.9558
0.369,1.9246
0.37,1.8934
0.371,1.8637
0.372,1.8341
0.373,1.8045
0.374,1.7748
0.375,1.7452
0.376,1.7169
0.377,1.6886
0.378,1.6604
0.379,1.6321
0.38,1.6038
0.381,1.5755
0.382,1.5471
0.383,1.5187
0.384,1.4904
0.385,1.462
0.386,1.4334
0.387,1.4047
0.388,1.3761
0.389,1.3475
0.39,1.3188
0.391,1.2898
0.392,1.2607
0.393,1.2317
0.394,1.2026
0.395,1.1736
0.396,1.1465
0.397,1.1194
0.398,1.0923
0.399,1.0652
0.4,1.0382
0.401,1.0133
0.402,0.98835
0.403,0.96345
0.404,0.93855
0.405,0.91365
0.406,0.89174
0.407,0.86982
0.408,0.84791
0.409,0.82599
0.41,0.80408
0.411,0.78479
0.412,0.7655
0.413,0.74622
0.414,0.72693
0.415,0.70764
0.416,0.69067
0.417,0.6737
0.418,0.65672
0.419,0.63975
0.42,0.62278
0.421,0.60784
0.422,0.5929
0.423,0.57796
0.424,0.56302
0.425,0.54809
0.426,0.53494
0.427,0.52179
0.428,0.50865
0.429,0.4955
0.43,0.48235
0.431,0.47078
0.432,0.45921
0.433,0.44764
0.434,0.43608
0.435,0.42451
0.436,0.41432
0.437,0.40414
0.438,0.39396
0.439,0.38378
0.44,0.37359
0.441,0.36463
0.442,0.35567
0.443,0.34671
0.444,0.33775
0.445,0.32879
0.446,0.3209
0.447,0.31302
0.448,0.30513
0.449,0.29724
0.45,0.28936
0.451,0.28242
0.452,0.27548
0.453,0.26854
0.454,0.2616
0.455,0.25465
0.456,0.24855
0.457,0.24244
0.458,0.23633
0.459,0.23022
0.46,0.22411
0.461,0.21874
0.462,0.21336
0.463,0.20799
0.464,0.20261
0.465,0.19724
0.466,0.19251
0.467,0.18777
0.468,0.18304
0.469,0.17831
0.47,0.17358
0.471,0.16942
0.472,0.16525
0.473,0.16109
0.474,0.15693
0.475,0.15276
0.476,0.1491
0.477,0.14544
0.478,0.14177
0.479,0.13811
0.48,0.13444
0.481,0.13122
0.482,0.12799
0.483,0.12477
0.484,0.12154
0.485,0.11832
0.486,0.11548
0.487,0.11264
0.488,0.10981
0.489,0.10697
0.49,0.10413
0.491,0.10163
0.492,0.099134
0.493,0.096636
0.494,0.094139
0.495,0.091641
0.496,0.089443
0.497,0.087245
0.498,0.085047
0.499,0.082849
0.5,0.080651
0.501,0.078716
0.502,0.076782
0.503,0.074847
0.504,0.072913
0.505,0.070978
0.506,0.069276
0.507,0.067573
0.508,0.065871
0.509,0.064168
0.51,0.062466
0.511,0.060967
0.512,0.059469
0.513,0.057971
0.514,0.056473
0.515,0.054974
0.516,0.053656
0.517,0.052337
0.518,0.051018
0.519,0.0497
0.52,0.048381
0.521,0.047221
0.522,0.04606
0.523,0.0449
0.524,0.043739
0.525,0.042579
0.526,0.041558
0.527,0.040536
0.528,0.039515
0.529,0.038494
0.53,0.037472
0.531,0.036574
0.532,0.035675
0.533,0.034776
0.534,0.033877
0.535,0.032978
0.536,0.032187
0.537,0.031396
0.538,0.030605
0.539,0.029814
0.54,0.029023
0.541,0.028327
0.542,0.027631
0.543,0.026935
0.544,0.026239
0.545,0.025542
0.546,0.02493
0.547,0.024317
0.548,0.023704
0.549,0.023092
0.55,0.022479
0.551,0.02194
0.552,0.021401
0.553,0.020862
0.554,0.020322
0.555,0.019783
0.556,0.019309
0.557,0.018834
0.558,0.01836
0.559,0.017885
0.56,0.017411
0.561,0.016993
0.562,0.016575
0.563,0.016158
0.564,0.01574
0.565,0.015323
0.566,0.014955
0.567,0.014588
0.568,0.01422
0.569,0.013852
0.57,0.013485
0.571,0.013161
0.572,0.012838
0.573,0.012515
0.574,0.012191
0.575,0.011868
0.576,0.011583
0.577,0.011298
0.578,0.011014
0.579,0.010729
0.58,0.010444
0.581,0.010194
0.582,0.0099433
0.583,0.0096928
0.584,0.0094423
0.585,0.0091918
0.586,0.0089713
0.587,0.0087508
0.588,0.0085304
0.589,0.0083099
0.59,0.0080894
0.591,0.0078954
0.592,0.0077014
0.593,0.0075073
0.594,0.0073133
0.595,0.0071193
0.596,0.0069485
0.597,0.0067777
0.598,0.006607
0.599,0.0064362
0.6,0.0062654
0.601,0.0061152
0.602,0.0059649
0.603,0.0058146
0.604,0.0056643
0.605,0.005514
0.606,0.0053818
0.607,0.0052495
0.608,0.0051173
0.609,0.004985
0.61,0.0048527
0.611,0.0047363
0.612,0.0046199
0.613,0.0045035
0.614,0.0043871
0.615,0.0042707
0.616,0.0041683
0.617,0.0040659
0.618,0.0039634
0.619,0.003861
0.62,0.0037586
0.621,0.0036684
0.622,0.0035782
0.623,0.0034881
0.624,0.0033979
0.625,0.0033078
0.626,0.0032284
0.627,0.0031491
0.628,0.0030698
0.629,0.0029904
0.63,0.0029111
0.631,0.0028413
0.632,0.0027714
0.633,0.0027016
0.634,0.0026318
0.635,0.002562
0.636,0.0025005
0.637,0.0024391
0.638,0.0023776
0.639,0.0023162
0.64,0.0022547
0.641,0.0022006
0.642,0.0021465
0.643,0.0020925
0.644,0.0020384
0.645,0.0019843
0.646,0.0019367
0.647,0.0018891
0.648,0.0018415
0.649,0.0017939
0.65,0.0017463
0.651,0.0017044
0.652,0.0016625
0.653,0.0016207
0.654,0.0015788
0.655,0.0015369
0.656,0.0015
0.657,0.0014632
0.658,0.0014263
0.659,0.0013894
0.66,0.0013526
0.661,0.0013201
0.662,0.0012877
0.663,0.0012552
0.664,0.0012228
0.665,0.0011904
0.666,0.0011618
0.667,0.0011332
0.668,0.0011047
0.669,0.0010761
0.67,0.0010476
0.671,0.0010225
0.672,0.00099734
0.673,0.00097221
0.674,0.00094708
0.675,0.00092196
0.676,0.00089984
0.677,0.00087773
0.678,0.00085561
0.679,0.0008335
0.68,0.00081139
0.681,0.00079192
0.682,0.00077246
0.683,0.000753
0.684,0.00073354
0.685,0.00071408
0.686,0.00069695
0.687,0.00067982
0.688,0.00066269
0.689,0.00064557
0.69,0.00062844
0.691,0.00061336
0.692,0.00059829
0.693,0.00058322
0.694,0.00056814
0.695,0.00055307
0.696,0.0005398
0.697,0.00052654
0.698,0.00051327
0.699,0.00050001
0.7,0.00048674
0.701,0.00047506
0.702,0.00046339
0.703,0.00045171
0.704,0.00044004
0.705,0.00042836
0.706,0.00041809
0.707,0.00040782
0.708,0.00039754
0.709,0.00038727
0.71,0.00037699
0.711,0.00036795
0.712,0.00035891
0.713,0.00034986
0.714,0.00034082
0.715,0.00033178
0.716,0.00032382
0.717,0.00031586
0.718,0.0003079
0.719,0.00029995
0.72,0.00029199
0.721,0.00028498
0.722,0.00027798
0.723,0.00027098
0.724,0.00026397
0.725,0.00025697
0.726,0.00025081
0.727,0.00024464
0.728,0.00023848
0.729,0.00023232
0.73,0.00022615
0.731,0.00022073
0.732,0.0002153
0.733,0.00020988
0.734,0.00020445
0.735,0.00019903
0.736,0.00019426
0.737,0.00018948
0.738,0.00018471
0.739,0.00017993
0.74,0.00017516
0.741,0.00017096
0.742,0.00016676
0.743,0.00016256
0.744,0.00015835
0.745,0.00015415
0.746,0.00015046
0.747,0.00014676
0.748,0.00014306
0.749,0.00013936
0.75,0.00013567
0.751,0.00013241
0.752,0.00012916
0.753,0.0001259
0.754,0.00012265
0.755,0.00011939
0.756,0.00011653
0.757,0.00011367
0.758,0.0001108
0.759,0.00010794
0.76,0.00010508
0.761,0.00010256
0.762,0.00010004
0.763,9.75E-05
0.764,9.50E-05
0.765,9.25E-05
0.766,9.03E-05
0.767,8.80E-05
0.768,8.58E-05
0.769,8.36E-05
0.77,8.14E-05
0.771,7.94E-05
0.772,7.75E-05
0.773,7.55E-05
0.774,7.36E-05
0.775,7.16E-05
0.776,6.99E-05
0.777,6.82E-05
0.778,6.65E-05
0.779,6.48E-05
0.78,6.30E-05
0.781,6.15E-05
0.782,6.00E-05
0.783,5.85E-05
0.784,5.70E-05
0.785,5.55E-05
0.786,5.41E-05
0.787,5.28E-05
0.788,5.15E-05
0.789,5.02E-05
0.79,4.88E-05
0.791,4.77E-05
0.792,4.65E-05
0.793,4.53E-05
0.794,4.41E-05
0.795,4.30E-05
0.796,4.19E-05
0.797,4.09E-05
0.798,3.99E-05
0.799,3.88E-05
0.8,3.78E-05
0.801,3.69E-05
0.802,3.60E-05
0.803,3.51E-05
0.804,3.42E-05
0.805,3.33E-05
0.806,3.25E-05
0.807,3.17E-05
0.808,3.09E-05
0.809,3.01E-05
0.81,2.93E-05
0.811,2.86E-05
0.812,2.79E-05
0.813,2.72E-05
0.814,2.65E-05
0.815,2.58E-05
0.816,2.52E-05
0.817,2.45E-05
0.818,2.39E-05
0.819,2.33E-05
0.82,2.27E-05
0.821,2.21E-05
0.822,2.16E-05
0.823,2.11E-05
0.824,2.05E-05
0.825,2.00E-05
0.826,1.95E-05
0.827,1.90E-05
0.828,1.85E-05
0.829,1.80E-05
0.83,1.76E-05
0.831,1.71E-05
0.832,1.67E-05
0.833,1.63E-05
0.834,1.59E-05
0.835,1.55E-05
0.836,1.51E-05
0.837,1.47E-05
0.838,1.43E-05
0.839,1.40E-05
0.84,1.36E-05
0.841,1.33E-05
0.842,1.30E-05
0.843,1.26E-05
0.844,1.23E-05
0.845,1.20E-05
0.846,1.17E-05
0.847,1.14E-05
0.848,1.11E-05
0.849,1.08E-05
0.85,1.05E-05
0.851,1.03E-05
0.852,1.00E-05
0.853,9.78E-06
0.854,9.53E-06
0.855,9.28E-06
0.856,9.05E-06
0.857,8.83E-06
0.858,8.61E-06
0.859,8.39E-06
0.86,8.16E-06
0.861,7.97E-06
0.862,7.77E-06
0.863,7.58E-06
0.864,7.38E-06
0.865,7.18E-06
0.866,7.01E-06
0.867,6.84E-06
0.868,6.67E-06
0.869,6.49E-06
0.87,6.32E-06
0.871,6.17E-06
0.872,6.02E-06
0.873,5.87E-06
0.874,5.72E-06
0.875,5.56E-06
0.876,5.43E-06
0.877,5.30E-06
0.878,5.16E-06
0.879,5.03E-06
0.88,4.90E-06
0.881,4.78E-06
0.882,4.66E-06
0.883,4.54E-06
0.884,4.43E-06
0.885,4.31E-06
0.886,4.21E-06
0.887,4.10E-06
0.888,4.00E-06
0.889,3.90E-06
0.89,3.79E-06
0.891,3.70E-06
0.892,3.61E-06
0.893,3.52E-06
0.894,3.43E-06
0.895,3.34E-06
0.896,3.26E-06
0.897,3.18E-06
0.898,3.10E-06
0.899,3.02E-06
0.9,2.94E-06
0.901,2.87E-06
0.902,2.80E-06
0.903,2.73E-06
0.904,2.66E-06
0.905,2.59E-06
0.906,2.52E-06
0.907,2.46E-06
0.908,2.40E-06
0.909,2.34E-06
0.91,2.28E-06
0.911,2.22E-06
0.912,2.17E-06
0.913,2.11E-06
0.914,2.06E-06
0.915,2.00E-06
0.916,1.95E-06
0.917,1.91E-06
0.918,1.86E-06
0.919,1.81E-06
0.92,1.76E-06
0.921,1.72E-06
0.922,1.68E-06
0.923,1.64E-06
0.924,1.59E-06
0.925,1.55E-06
0.926,1.51E-06
0.927,1.48E-06
0.928,1.44E-06
0.929,1.40E-06
0.93,1.36E-06
0.931,1.33E-06
0.932,1.30E-06
0.933,1.27E-06
0.934,1.23E-06
0.935,1.20E-06
0.936,1.17E-06
0.937,1.14E-06
0.938,1.11E-06
0.939,1.09E-06
0.94,1.06E-06
0.941,1.03E-06
0.942,1.01E-06
0.943,9.81E-07
0.944,9.56E-07
0.945,9.30E-07
0.946,9.08E-07
0.947,8.86E-07
0.948,8.63E-07
0.949,8.41E-07
0.95,8.19E-07
0.951,7.99E-07
0.952,7.79E-07
0.953,7.60E-07
0.954,7.40E-07
0.955,7.21E-07
0.956,7.03E-07
0.957,6.86E-07
0.958,6.69E-07
0.959,6.51E-07
0.96,6.34E-07
0.961,6.19E-07
0.962,6.04E-07
0.963,5.89E-07
0.964,5.73E-07
0.965,5.58E-07
0.966,5.45E-07
0.967,5.31E-07
0.968,5.18E-07
0.969,5.05E-07
0.97,4.91E-07
0.971,4.79E-07
0.972,4.68E-07
0.973,4.56E-07
0.974,4.44E-07
0.975,4.32E-07
0.976,4.22E-07
0.977,4.12E-07
0.978,4.01E-07
0.979,3.91E-07
0.98,3.80E-07
0.981,3.71E-07
0.982,3.62E-07
0.983,3.53E-07
0.984,3.44E-07
0.985,3.35E-07
0.986,3.27E-07
0.987,3.19E-07
0.988,3.11E-07
0.989,3.03E-07
0.99,2.95E-07
0.991,2.88E-07
0.992,2.81E-07
0.993,2.73E-07
0.994,2.66E-07
0.995,2.59E-07
0.996,2.53E-07
0.997,2.46E-07
0.998,2.40E-07
0.999,2.33E-07
1,2.27E-07
